order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
322,234,914,88,900.16,8790.22,2022-08-24,37 Oak Drive,PayPal,delivered
323,713,909,49,267.58,4665.1,2021-01-14,8 Bunting Street,Apple Pay,shipped
324,313,404,57,560.57,3091.37,2022-12-21,41 Farmco Alley,credit card,shipped
325,123,30,46,246.98,690.57,2021-01-06,8 Little Fleur Terrace,PayPal,shipped
326,545,843,14,643.33,3851.63,2020-01-27,458 Prentice Terrace,Apple Pay,delivered
327,398,166,100,488.63,47.72,2020-09-29,82 Laurel Terrace,PayPal,pending
328,25,434,35,56.69,8534.94,2022-09-07,719 East Court,credit card,processing
329,71,248,10,723.91,9181.04,2020-05-22,712 Coolidge Alley,PayPal,shipped
330,820,333,11,623.32,4370.48,2021-03-13,37 Debra Hill,PayPal,delivered
331,495,540,21,697.83,9768.82,2021-10-05,2 Corben Parkway,credit card,pending
332,703,759,46,895.67,5042.95,2020-05-25,05 North Court,credit card,delivered
333,557,722,19,82.01,9048.24,2022-03-26,2239 Cherokee Alley,credit card,shipped
334,796,631,84,568.88,6326.08,2022-06-01,46233 Dixon Plaza,PayPal,processing
335,417,243,51,239.72,7542.27,2021-08-05,165 Dryden Way,Apple Pay,pending
336,734,661,17,828.38,233.44,2020-08-23,0 Utah Place,credit card,delivered
337,544,943,59,120.72,8730.93,2020-01-14,1308 2nd Avenue,credit card,pending
338,133,963,95,540.89,3226.79,2021-05-18,5402 Rieder Park,credit card,shipped
339,26,922,23,878.05,852.44,2022-11-29,03500 Nancy Park,credit card,processing
340,891,834,62,454.89,6411.68,2020-02-11,9 School Trail,PayPal,delivered
341,126,528,2,473.86,6068.36,2022-08-22,69 Little Fleur Pass,PayPal,processing
342,804,123,36,334.93,9450.56,2022-01-09,03 Spaight Circle,Apple Pay,pending
343,537,704,34,794.06,2697.01,2020-02-03,8600 Melody Hill,PayPal,pending
344,881,282,56,90.91,8224.12,2020-07-07,15 Hazelcrest Way,credit card,delivered
345,950,137,53,489.96,136.28,2022-06-12,9 Jackson Alley,credit card,processing
346,410,278,29,450.46,1195.53,2020-07-25,60270 Northfield Hill,Apple Pay,shipped
347,300,118,88,105.47,2351.29,2020-03-28,64872 Jana Pass,PayPal,delivered
348,752,405,86,193.42,1143.29,2022-05-17,62167 Fair Oaks Terrace,credit card,delivered
349,898,966,61,176.67,4929.52,2020-09-04,75 Talisman Plaza,credit card,pending
350,322,942,23,847.67,8711.08,2021-04-09,37 Toban Road,Apple Pay,processing
351,394,148,51,993.51,1966.5,2021-01-31,7 Logan Parkway,Apple Pay,processing
352,201,1,36,863.02,6125.26,2021-02-18,7 Fulton Place,Apple Pay,pending
353,14,946,63,381.65,8669.88,2020-08-11,93 Hansons Crossing,credit card,processing
354,524,344,55,633.76,7595.15,2022-12-25,06 Pawling Parkway,Apple Pay,shipped
355,948,885,11,868.99,7578.87,2021-08-22,05 Valley Edge Street,credit card,delivered
356,900,716,9,254.95,9710.24,2020-07-13,85908 Becker Hill,PayPal,processing
357,370,432,28,991.38,2180.74,2021-10-29,25 Ilene Lane,credit card,delivered
358,172,701,21,399.75,7248.04,2020-05-18,350 Monument Way,credit card,processing
359,197,495,74,36.44,894.69,2020-03-02,746 Hagan Point,PayPal,shipped
360,1000,901,21,490.03,1510.67,2021-05-20,074 Arapahoe Avenue,credit card,shipped
361,30,46,86,714.06,0.86,2020-10-30,63 Waubesa Trail,Apple Pay,shipped
362,542,417,24,119.87,7541.34,2021-01-31,88883 Parkside Circle,Apple Pay,shipped
363,615,299,13,208.06,6495.99,2022-01-15,55 Crownhardt Court,PayPal,pending
364,722,287,23,393.28,9673.51,2022-07-23,8 Prentice Pass,Apple Pay,processing
365,20,553,91,62.72,1383.02,2022-11-26,9627 Summerview Way,Apple Pay,shipped
366,361,512,73,76.63,1857.32,2021-04-25,1 Granby Terrace,credit card,shipped
367,962,611,79,612.32,7913.61,2022-03-12,90589 Memorial Parkway,credit card,shipped
368,759,801,69,77.33,8872.48,2021-06-08,15735 Norway Maple Circle,credit card,delivered
369,800,762,20,640.58,8962.05,2022-05-12,6 Lakewood Gardens Junction,Apple Pay,shipped
370,351,347,76,478.15,2816.62,2021-09-16,0 Melrose Plaza,Apple Pay,processing
371,999,561,82,278.85,8209.79,2021-09-22,7121 Crownhardt Avenue,Apple Pay,pending
372,257,410,25,79.29,4134.53,2021-06-03,9 Arizona Hill,PayPal,delivered
373,693,232,3,941.74,6882.58,2022-07-26,291 Milwaukee Junction,PayPal,shipped
374,61,852,57,354.47,2562.06,2021-03-10,1 Loftsgordon Road,PayPal,processing
375,75,823,90,975.76,5503.0,2020-10-29,8137 Sunfield Alley,Apple Pay,pending
376,790,447,48,631.36,5706.85,2020-04-11,8 Sunnyside Parkway,credit card,shipped
377,396,971,18,891.49,2255.87,2020-10-08,53228 Doe Crossing Center,PayPal,shipped
378,838,482,32,293.28,3659.35,2022-06-12,25 Corry Center,Apple Pay,delivered
379,769,351,4,463.42,8424.89,2022-09-08,209 Summerview Street,Apple Pay,delivered
380,142,558,29,549.03,2930.85,2021-03-08,3 Longview Plaza,Apple Pay,shipped
381,389,334,51,196.64,2173.99,2021-08-27,0 Butterfield Trail,Apple Pay,shipped
382,665,101,85,349.48,5436.99,2021-01-27,01747 Ilene Court,credit card,pending
383,958,502,43,731.47,8768.1,2020-06-26,2713 Lindbergh Way,credit card,processing
384,372,572,51,876.29,5847.9,2020-06-12,081 Portage Terrace,credit card,delivered
385,985,626,88,956.64,3747.38,2022-11-03,71 Park Meadow Center,Apple Pay,delivered
386,35,244,59,725.11,620.48,2022-04-20,8366 Dryden Court,PayPal,delivered
387,47,830,33,595.5,4084.84,2021-05-18,8631 Moland Pass,Apple Pay,pending
388,673,929,100,176.5,4051.99,2021-10-19,2543 Jana Park,PayPal,delivered
389,857,222,15,222.7,3675.41,2022-08-15,83 Grasskamp Pass,Apple Pay,pending
390,243,112,4,839.8,5810.91,2021-02-26,273 Sundown Crossing,Apple Pay,delivered
391,903,36,87,415.89,2328.86,2022-08-08,683 Lakeland Crossing,PayPal,shipped
392,135,158,16,448.98,2958.79,2022-08-20,44295 Mallard Alley,PayPal,pending
393,943,258,82,804.28,5099.97,2022-06-01,5 Twin Pines Place,credit card,pending
394,559,310,48,85.03,9712.95,2022-09-13,9 Delaware Hill,credit card,delivered
395,190,717,31,781.01,9286.63,2020-01-29,91922 Briar Crest Street,credit card,processing
396,618,947,36,230.49,5747.67,2022-01-23,427 Blackbird Lane,credit card,shipped
397,682,891,26,251.13,6741.98,2022-01-23,01 Mallory Place,credit card,shipped
398,489,948,56,629.2,3282.99,2022-09-15,7 Morningstar Trail,Apple Pay,delivered
399,601,73,98,610.9,9290.06,2020-05-06,04 Blue Bill Park Crossing,credit card,processing
400,539,206,71,59.15,74.64,2022-07-06,0678 Esker Road,credit card,processing
401,436,377,70,342.25,8874.26,2021-06-24,36 Cherokee Terrace,PayPal,processing
402,57,836,90,614.8,4658.61,2022-01-11,48 Anniversary Lane,PayPal,delivered
403,367,687,57,708.32,9902.14,2021-02-07,1100 Charing Cross Trail,PayPal,shipped
404,30,793,22,742.34,6280.24,2021-12-22,634 Fordem Way,PayPal,shipped
405,522,26,68,437.44,5681.34,2020-10-04,40 Maywood Place,PayPal,shipped
406,202,619,73,44.33,8484.96,2021-02-19,74 Mallory Lane,Apple Pay,shipped
407,232,997,57,976.03,1409.72,2021-07-14,77543 Scoville Place,PayPal,shipped
408,982,880,45,658.67,1043.47,2021-07-01,6819 Katie Crossing,credit card,pending
409,624,642,21,203.45,5474.83,2022-01-28,4238 Bartillon Hill,Apple Pay,pending
410,586,954,67,328.26,8995.93,2022-05-12,95 Schmedeman Parkway,Apple Pay,processing
411,409,8,2,158.47,3582.8,2020-05-03,729 Carey Circle,Apple Pay,delivered
412,358,507,39,957.07,727.73,2022-06-04,1645 Charing Cross Crossing,PayPal,pending
413,442,46,78,728.11,6355.89,2022-08-29,574 Granby Avenue,PayPal,pending
414,998,925,28,247.36,5539.43,2020-03-24,75 Buhler Way,PayPal,pending
415,615,341,94,770.34,6343.25,2021-12-07,305 Westend Avenue,credit card,processing
416,188,69,24,74.75,4706.34,2021-01-03,1 Petterle Street,PayPal,shipped
417,734,955,1,72.98,2669.19,2021-06-26,872 Farmco Street,Apple Pay,pending
418,686,191,38,232.58,7545.12,2022-03-18,35060 Kenwood Park,PayPal,processing
419,623,184,67,101.17,997.03,2021-04-18,7433 Mcguire Terrace,credit card,delivered
420,313,845,15,662.71,4376.88,2020-08-09,1 Elmside Way,PayPal,delivered
421,270,918,54,701.85,2577.85,2020-03-02,8187 Helena Crossing,Apple Pay,pending
422,471,143,75,17.2,1075.9,2020-10-06,72 Hagan Hill,Apple Pay,processing
423,184,89,9,141.8,8438.9,2021-06-24,478 Meadow Ridge Court,credit card,pending
424,282,811,5,753.03,6858.54,2021-02-27,09 Barnett Court,credit card,delivered
425,383,488,5,590.08,9683.17,2022-09-05,48 Orin Pass,credit card,delivered
426,838,389,90,131.15,4591.84,2022-12-14,4222 Gerald Pass,Apple Pay,pending
427,732,113,19,280.56,4827.73,2020-06-18,6 Warrior Circle,credit card,processing
428,517,324,84,976.95,2096.88,2022-03-28,236 Rowland Trail,Apple Pay,processing
429,768,238,16,582.31,8065.08,2022-12-05,9576 Village Green Terrace,credit card,pending
430,365,669,92,893.59,7161.89,2022-11-09,95 Chive Lane,Apple Pay,processing
431,185,63,60,211.88,2505.84,2021-10-31,22441 Ramsey Point,credit card,processing
432,927,995,87,2.79,26.48,2022-08-11,4 Eggendart Terrace,Apple Pay,pending
433,211,513,15,837.22,244.81,2022-11-22,65798 Coolidge Place,PayPal,delivered
434,413,597,24,574.45,2101.93,2022-01-04,6 Paget Terrace,Apple Pay,processing
435,307,610,94,487.15,5923.49,2021-02-16,4 Bluejay Court,Apple Pay,pending
436,125,58,81,498.87,4144.98,2020-05-03,36503 Knutson Pass,credit card,pending
437,847,706,40,186.5,8603.52,2021-12-26,39 Fieldstone Road,Apple Pay,shipped
438,425,626,4,577.28,659.57,2022-09-10,099 Dunning Parkway,Apple Pay,pending
439,518,311,66,37.42,9104.59,2022-07-10,2652 Troy Plaza,PayPal,shipped
440,161,587,95,582.35,1473.02,2022-11-25,008 Mockingbird Parkway,credit card,shipped
441,481,957,70,859.91,1612.21,2020-07-16,636 Hoard Crossing,credit card,delivered
442,540,441,40,386.91,3390.25,2021-09-15,2260 Monica Avenue,credit card,processing
443,965,797,62,303.25,6988.29,2020-09-09,80414 Canary Circle,credit card,delivered
444,938,839,22,313.6,4669.65,2022-10-20,21 Roth Junction,credit card,shipped
445,285,666,46,613.82,3954.44,2022-08-10,5 Clove Plaza,credit card,delivered
446,22,490,13,603.71,7854.59,2020-06-09,9 Fairfield Circle,credit card,processing
447,445,215,47,458.65,1885.93,2020-05-13,779 Roth Center,Apple Pay,processing
448,331,181,4,332.41,1975.49,2022-06-04,89699 Bayside Trail,Apple Pay,delivered
449,21,981,53,98.45,8379.66,2020-08-27,9 Helena Park,PayPal,shipped
450,719,462,38,140.24,6175.62,2022-02-25,56 Aberg Way,PayPal,delivered
451,390,826,42,651.78,6590.27,2022-12-03,15 Crowley Trail,Apple Pay,processing
452,459,457,55,170.48,9546.3,2020-05-22,2 Cottonwood Circle,PayPal,processing
453,419,542,79,175.94,9561.62,2020-06-14,1200 Mariners Cove Road,credit card,delivered
454,124,66,6,873.02,9576.69,2020-10-28,67766 Morning Junction,credit card,shipped
455,183,419,22,531.35,8269.24,2021-07-10,718 Fulton Terrace,credit card,pending
456,262,97,4,313.76,4787.49,2020-02-21,95112 Cottonwood Parkway,credit card,shipped
457,3,299,23,507.53,1865.31,2020-08-11,59 Crest Line Street,PayPal,processing
458,134,572,22,196.38,2612.28,2020-02-18,3395 Northridge Trail,PayPal,processing
459,251,933,16,282.88,4973.02,2021-11-22,94869 Bunker Hill Plaza,Apple Pay,delivered
460,384,372,56,959.44,7355.45,2020-01-14,6515 Bobwhite Terrace,PayPal,processing
461,819,2,11,199.32,9841.76,2020-08-26,11 Hauk Plaza,credit card,pending
462,82,146,94,831.12,1459.72,2021-06-14,5 Mockingbird Pass,PayPal,shipped
463,120,776,75,482.2,2409.78,2020-08-09,94 Kinsman Place,PayPal,processing
464,756,879,10,670.14,3322.89,2021-12-07,328 Pine View Crossing,Apple Pay,shipped
465,920,586,17,502.17,5146.53,2020-11-01,2 Green Ridge Junction,Apple Pay,shipped
466,205,759,1,716.62,5640.44,2021-06-11,1300 Sullivan Park,Apple Pay,processing
467,354,881,39,699.1,7291.64,2022-12-29,7 Shoshone Way,Apple Pay,delivered
468,907,749,14,981.29,5704.88,2020-03-26,10132 Hoepker Circle,PayPal,delivered
469,868,829,70,756.13,1218.07,2020-05-01,97 Memorial Place,credit card,processing
470,59,546,16,715.61,2354.05,2022-05-13,354 Maryland Alley,credit card,delivered
471,766,977,74,52.02,8803.08,2021-08-09,1396 Linden Circle,credit card,pending
472,495,931,86,890.35,6064.78,2022-04-09,0 Scofield Crossing,credit card,shipped
473,51,204,19,831.15,9503.36,2022-09-05,1208 Mallard Trail,PayPal,processing
474,131,316,7,280.69,9709.02,2022-07-21,0 Gale Park,credit card,processing
475,758,648,31,254.33,1256.48,2020-07-08,4 American Ash Crossing,Apple Pay,pending
476,156,366,56,217.62,606.82,2022-10-21,4 Oneill Plaza,PayPal,pending
477,316,736,76,244.46,2323.58,2020-01-07,1 Jenna Avenue,Apple Pay,processing
478,368,827,46,12.92,2517.48,2020-04-06,96115 Hallows Circle,PayPal,delivered
479,302,422,58,553.51,8648.79,2021-07-25,05799 Ilene Parkway,Apple Pay,shipped
480,701,724,86,942.89,3830.04,2022-05-07,9 Shelley Park,Apple Pay,shipped
481,193,274,7,224.63,9489.35,2020-11-02,5 Dayton Street,Apple Pay,delivered
482,152,354,68,430.91,6679.9,2022-05-12,51929 Emmet Point,credit card,processing
483,310,203,33,586.63,8837.78,2021-10-07,4293 Milwaukee Alley,credit card,shipped
484,550,552,64,617.82,2650.69,2021-05-15,94050 Swallow Terrace,PayPal,pending
485,117,496,61,0.73,7053.32,2022-07-30,8 Welch Circle,credit card,shipped
486,876,434,64,665.4,1451.21,2021-05-11,5524 Straubel Court,credit card,shipped
487,717,708,20,521.31,1948.7,2021-06-04,13726 Old Gate Place,credit card,delivered
488,305,951,35,611.29,28.36,2021-02-12,1028 Emmet Court,Apple Pay,delivered
489,703,814,37,996.19,248.41,2020-08-23,0 Welch Alley,PayPal,delivered
490,656,870,49,589.07,4671.43,2021-09-13,299 Pawling Circle,Apple Pay,processing
491,602,946,27,904.76,4355.98,2021-05-14,661 Erie Crossing,PayPal,shipped
492,908,562,87,481.14,4404.66,2021-01-29,7 Lyons Lane,PayPal,delivered
493,456,135,24,275.53,223.67,2022-02-27,3 Granby Circle,credit card,shipped
494,842,656,84,818.55,8469.0,2021-08-14,9702 5th Trail,credit card,shipped
495,696,702,88,266.71,9416.11,2022-05-31,51293 Blue Bill Park Crossing,Apple Pay,shipped
496,569,136,13,470.49,1782.45,2020-06-29,36692 Sunbrook Court,credit card,shipped
497,250,664,3,581.31,5745.22,2021-12-16,569 Cordelia Avenue,PayPal,pending
498,492,5,10,515.76,8481.97,2022-09-14,1225 Pine View Pass,Apple Pay,shipped
499,417,351,45,124.77,4541.96,2020-09-13,888 Messerschmidt Center,PayPal,processing
500,266,485,51,111.21,84.23,2020-09-07,26238 Porter Alley,credit card,shipped
501,58,617,98,586.63,311.91,2020-06-17,403 Stephen Road,Apple Pay,pending
502,90,825,49,156.15,4090.34,2021-08-23,63 Washington Point,credit card,processing
503,326,211,95,729.84,4920.7,2022-06-17,320 Declaration Parkway,credit card,delivered
504,10,35,44,266.11,9375.89,2020-04-06,202 Prairieview Hill,credit card,shipped
505,664,854,31,250.33,2688.41,2021-10-17,872 Goodland Junction,Apple Pay,processing
506,175,966,26,677.88,9743.69,2021-08-21,37 Twin Pines Road,PayPal,processing
507,97,172,33,609.96,3.5,2020-10-08,699 Sachtjen Terrace,PayPal,processing
508,290,84,90,671.74,814.22,2022-06-14,35 Florence Hill,Apple Pay,processing
509,959,173,42,223.27,5388.9,2021-03-22,1 Longview Lane,PayPal,delivered
510,964,768,2,332.19,7306.61,2021-05-23,1103 Starling Place,PayPal,processing
511,835,567,74,806.34,5152.03,2020-08-14,566 Spenser Place,Apple Pay,pending
512,821,804,66,653.65,3926.0,2020-05-22,91 Burning Wood Crossing,PayPal,delivered
513,60,436,72,945.5,7672.48,2021-02-07,60971 Sutteridge Crossing,Apple Pay,pending
514,528,482,67,132.74,7555.24,2020-03-27,06 Claremont Alley,credit card,pending
515,376,805,28,930.54,8707.21,2022-03-14,4878 Lukken Trail,PayPal,pending
516,674,477,66,822.59,4364.05,2021-12-30,70328 Saint Paul Court,credit card,processing
517,793,327,7,325.3,2348.62,2022-03-02,968 American Park,credit card,shipped
518,921,323,11,750.2,981.91,2021-01-10,0 Corben Hill,credit card,processing
519,240,820,4,403.74,5704.81,2020-07-26,087 Namekagon Place,credit card,delivered
520,973,989,72,106.46,8100.7,2022-09-15,036 Bartelt Circle,PayPal,pending
521,811,195,7,946.59,1519.75,2022-04-25,3725 Magdeline Pass,PayPal,shipped
522,254,716,6,253.12,543.96,2021-11-22,177 Hazelcrest Place,credit card,pending
523,584,18,48,911.16,8607.13,2021-12-19,62 Onsgard Street,credit card,delivered
524,272,292,7,263.05,7270.75,2021-01-13,6434 Sullivan Trail,Apple Pay,shipped
525,273,217,47,801.8,4877.45,2021-05-22,0 Goodland Center,Apple Pay,processing
526,581,537,2,302.63,65.31,2020-08-05,23 Everett Point,credit card,delivered
527,932,578,25,359.43,76.45,2021-06-15,768 Graedel Trail,credit card,pending
528,35,738,42,123.81,8594.94,2022-08-07,097 Di Loreto Court,credit card,pending
529,936,14,99,724.26,6325.9,2020-10-26,17203 Wayridge Park,Apple Pay,processing
530,787,758,63,376.15,1053.13,2022-03-19,70047 High Crossing Point,credit card,processing
531,797,580,17,77.67,2835.41,2020-04-28,62191 American Ash Drive,Apple Pay,processing
532,596,647,23,347.94,5602.12,2021-12-25,920 Glendale Park,Apple Pay,processing
533,829,928,100,234.17,4471.6,2022-06-28,3568 Anniversary Crossing,PayPal,pending
534,141,159,81,635.07,674.44,2022-10-28,2618 Kipling Road,Apple Pay,processing
535,911,674,44,529.15,7438.42,2022-07-20,5578 4th Street,PayPal,processing
536,118,774,6,742.06,2213.9,2021-09-15,066 Becker Avenue,credit card,processing
537,783,289,79,336.13,7584.0,2020-12-08,8482 Moulton Way,credit card,delivered
538,158,160,92,696.5,8286.03,2020-07-12,45 Charing Cross Center,PayPal,processing
539,984,249,59,41.83,6125.73,2021-11-12,0 Sachtjen Lane,PayPal,delivered
540,4,591,69,299.32,4471.79,2022-12-02,0 Sachtjen Way,PayPal,shipped
541,499,231,62,251.02,1001.38,2021-03-29,5 Redwing Street,credit card,shipped
542,351,381,22,501.1,7559.3,2020-09-16,3 Twin Pines Court,PayPal,shipped
543,870,522,48,921.43,9790.81,2020-08-27,98 Ridge Oak Crossing,credit card,pending
544,312,812,27,75.23,9449.75,2022-07-02,5398 Texas Junction,credit card,processing
545,11,924,21,836.6,1962.42,2020-10-19,33358 Summerview Terrace,PayPal,pending
546,710,117,92,96.45,6697.95,2020-06-08,09 3rd Circle,PayPal,pending
547,498,305,62,707.19,3273.89,2020-07-25,7668 Susan Trail,Apple Pay,delivered
548,565,393,43,139.45,1374.38,2020-02-06,086 Starling Center,credit card,processing
549,427,844,52,598.76,8686.27,2021-01-16,846 Browning Circle,PayPal,shipped
550,824,501,30,714.8,4571.06,2021-01-09,6 Harper Junction,PayPal,delivered
551,607,984,81,163.86,4891.76,2021-02-11,2 Anthes Lane,credit card,processing
552,160,539,46,116.73,3233.76,2021-05-22,749 Caliangt Drive,Apple Pay,processing
553,49,134,15,104.86,667.54,2022-10-28,2 Starling Parkway,credit card,pending
554,490,70,55,643.92,3314.41,2020-03-21,574 South Crossing,credit card,delivered
555,20,161,23,89.52,4482.31,2021-11-27,795 Hanover Avenue,Apple Pay,delivered
556,616,555,82,224.72,3313.07,2021-10-24,40209 Hoard Pass,credit card,processing
557,935,640,56,356.94,888.45,2020-09-04,966 Westerfield Circle,credit card,processing
558,721,860,30,490.69,3477.9,2021-04-26,8 Lyons Road,PayPal,processing
559,689,123,2,336.72,873.42,2021-11-16,58924 Manitowish Crossing,PayPal,processing
560,603,243,6,952.33,2446.83,2021-08-06,8212 Starling Avenue,Apple Pay,pending
561,74,529,31,114.25,8766.73,2021-09-11,750 Thackeray Plaza,PayPal,processing
562,784,525,66,859.21,4860.39,2022-10-23,05020 Anhalt Parkway,PayPal,shipped
563,910,585,51,167.77,1215.82,2020-02-08,75 Mcbride Court,PayPal,delivered
564,308,105,95,578.88,9839.71,2020-08-08,98498 Oxford Hill,credit card,processing
565,212,992,45,116.04,7201.62,2021-09-20,7 Green Court,Apple Pay,pending
566,727,792,98,679.11,2107.4,2022-10-07,6 Bunker Hill Street,PayPal,processing
567,604,688,5,239.38,2243.77,2020-09-01,8 Kenwood Park,credit card,shipped
568,536,816,62,798.39,7680.0,2021-08-31,8356 Boyd Road,PayPal,shipped
569,995,885,24,411.81,7908.63,2021-02-11,8 Dahle Plaza,PayPal,shipped
570,776,914,100,270.4,9130.59,2020-05-10,766 Doe Crossing Terrace,PayPal,delivered
571,817,87,8,23.47,1959.61,2021-09-24,76896 Continental Road,credit card,processing
572,526,149,35,724.04,1090.82,2020-09-17,5 Union Street,credit card,shipped
573,130,838,98,34.34,6472.08,2020-01-05,8451 Dryden Trail,PayPal,delivered
574,334,760,49,685.45,9863.89,2021-05-13,07338 Truax Avenue,Apple Pay,shipped
575,789,386,49,349.47,57.35,2021-02-11,28 Homewood Terrace,Apple Pay,shipped
576,808,505,71,89.72,6226.5,2022-01-28,9 Crowley Plaza,Apple Pay,processing
