customer_id,first_name,last_name,email,phone_number,address,city,country,postal_code,loyalty_points
943,Camella,Garroch,cgarrochq6@oakley.com,856-206-4976,751 Summer Ridge Point,São Luís,Brazil,65000-000,515
944,Hollyanne,d'Escoffier,hdescoffierq7@istockphoto.com,155-572-3611,7223 Washington Circle,Castelsarrasin,France,82104 CEDEX,609
945,Valentine,Lettuce,vlettuceq8@mapquest.com,274-379-4319,385 Anderson Road,Xijiang,China,,528
946,Sayers,Mattsson,smattssonq9@wikia.com,420-903-1740,4 International Lane,Xujiahe,China,,552
947,Rowland,Canham,rcanhamqa@etsy.com,737-355-2405,6 Roxbury Court,Liucheng,China,,622
948,Micheal,Damrel,mdamrelqb@home.pl,667-893-5137,28 Maryland Drive,Orange Walk,Belize,,132
949,Erminie,Blackleech,eblackleechqc@indiatimes.com,957-913-1545,904 Bunker Hill Drive,Zarumilla,Peru,,111
950,Harry,Roskams,hroskamsqd@elegantthemes.com,383-472-4083,59330 Judy Street,Hwado,South Korea,,33
951,Ludovika,Joseff,ljoseffqe@xing.com,192-229-1445,8 Stoughton Court,Anahuac,Mexico,92035,416
952,Emmaline,Trunby,etrunbyqf@163.com,196-309-7711,20081 Johnson Drive,Hong’an,China,,62
953,Madelin,Lohden,mlohdenqg@mozilla.org,744-782-4303,1929 Washington Lane,La Guadalupe,Mexico,71703,287
954,Mariquilla,Mancktelow,mmancktelowqh@bing.com,261-430-5671,40284 Annamark Court,Shuanghe,China,,491
955,Tomasine,Haresnaip,tharesnaipqi@hc360.com,164-530-0301,1601 Sloan Circle,Uubulan,Mongolia,,900
956,Baxter,Rubee,brubeeqj@w3.org,758-179-8859,35093 Knutson Drive,Pajagan,Indonesia,,215
957,Adelle,Dancer,adancerqk@ucoz.ru,499-475-7453,76537 Browning Place,Growong Kidul,Indonesia,,685
958,Hedda,Crossland,hcrosslandql@geocities.jp,247-708-0228,671 Spenser Plaza,Tarko-Sale,Russia,629851,301
959,Currie,Kenealy,ckenealyqm@so-net.ne.jp,967-451-0055,4 Gateway Terrace,Xinhui,China,,79
960,Rickie,Higgen,rhiggenqn@list-manage.com,508-352-9391,16 Hagan Point,Lampihung,Indonesia,,449
961,Dorian,Acosta,dacostaqo@squarespace.com,489-398-0728,73 Lillian Way,Blois,France,41942 CEDEX 9,27
962,Perren,Litton,plittonqp@virginia.edu,219-899-9582,14 Melody Center,Bansko,Bulgaria,2770,635
963,Merrick,Shillabear,mshillabearqq@intel.com,874-421-2940,45759 Thompson Terrace,Tianxin,China,,124
964,Patricia,Redmain,predmainqr@discovery.com,660-398-0042,0127 Butternut Plaza,Bouna,Ivory Coast,,583
965,Rosalia,Stronack,rstronackqs@wiley.com,216-362-2709,79242 Petterle Pass,Kunsan,South Korea,,688
966,Lane,Hook,lhookqt@unesco.org,829-305-0667,103 Jackson Center,Pangansalan,Indonesia,,445
967,Odelia,Keddle,okeddlequ@live.com,692-922-2553,44823 Paget Street,Kumane,Serbia,,678
968,Justino,Morat,jmoratqv@ehow.com,903-132-5408,86485 Johnson Plaza,Dubai,United Arab Emirates,,796
969,Blisse,Fitchen,bfitchenqw@foxnews.com,561-161-4985,7 Warbler Pass,Sainyabuli,Laos,,467
970,Kathi,Fallow,kfallowqx@google.co.jp,469-414-5527,1 Parkside Park,Gaoping,China,,34
971,Jaimie,Hardbattle,jhardbattleqy@prlog.org,904-346-4109,6366 Lakewood Gardens Road,Naviraí,Brazil,79950-000,96
972,Prissie,Kivlehan,pkivlehanqz@hc360.com,750-510-0402,04450 Hanson Point,San Luis,Colombia,733008,329
973,Ricki,Manus,rmanusr0@hhs.gov,649-569-3957,437 West Hill,Datar,Indonesia,,920
974,Alene,Rosenkrantz,arosenkrantzr1@pbs.org,965-494-0741,2870 Village Avenue,Fengshan,China,,526
975,Jennica,Preddle,jpreddler2@ifeng.com,551-437-4458,4 Spenser Junction,Tiandeng,China,,72
976,Robyn,Kellaway,rkellawayr3@geocities.jp,566-103-0597,42 Warner Point,Hongmiao,China,,522
977,Danielle,Davydenko,ddavydenkor4@tuttocitta.it,496-693-8513,20 Maple Plaza,Auxerre,France,89024 CEDEX,250
978,Glenda,Nardrup,gnardrupr5@discuz.net,243-257-1269,978 Stang Pass,Gombong,Indonesia,,297
979,Adler,Nijssen,anijssenr6@senate.gov,241-516-6579,1 Cardinal Terrace,Shuikou,China,,545
980,Rabbi,Maton,rmatonr7@360.cn,772-849-3290,8 Vidon Parkway,Bekwai,Ghana,,907
981,Evy,Franey,efraneyr8@cnbc.com,208-923-0401,460 Superior Park,Berehomet,Ukraine,,950
982,Allie,Gilbert,agilbertr9@webnode.com,735-495-3514,248 Farragut Park,Kolobolon,Indonesia,,310
983,Jayson,Geffe,jgeffera@yahoo.com,768-898-0354,459 Messerschmidt Drive,Los Pinos,Mexico,96640,282
984,Latrena,Giuroni,lgiuronirb@economist.com,529-633-6210,344 8th Street,Youkounkoun,Guinea,,816
985,Aristotle,Bannester,abannesterrc@yellowbook.com,782-350-9833,8 Starling Drive,Batticaloa,Sri Lanka,30000,491
986,Eleni,Lasty,elastyrd@networkadvertising.org,497-933-5543,77292 Parkside Road,Balma,France,31139 CEDEX,929
987,Lorain,Lorenc,llorencre@wunderground.com,598-643-7586,71 Florence Place,Jinshan,China,,626
988,Lannie,McKintosh,lmckintoshrf@nih.gov,167-442-3306,3 Loomis Alley,Uglegorsk,Russia,694902,10
989,Cathe,Hearnden,chearndenrg@ted.com,243-909-2271,346 Doe Crossing Center,Kula,Bulgaria,3818,185
990,Myrna,Giffen,mgiffenrh@walmart.com,726-361-8725,92 Bartillon Circle,Cát Bà,Vietnam,,245
991,Logan,Pickersgill,lpickersgillri@sphinn.com,291-316-3646,11070 Holmberg Lane,Qingminghe,China,,120
992,Brockie,Mackin,bmackinrj@msn.com,161-195-1371,25238 Commercial Parkway,Tumu,Indonesia,,24
993,Auria,Greatex,agreatexrk@spotify.com,836-554-7265,08556 Elmside Point,Zaghouan,Tunisia,,855
994,Cirillo,Wetter,cwetterrl@wired.com,316-260-3647,6 Wayridge Drive,Stupino,Russia,142806,725
995,Julienne,Olyff,jolyffrm@goo.ne.jp,620-849-9417,24 Lunder Avenue,Capelinha,Brazil,39680-000,585
996,Gillan,Spearman,gspearmanrn@xinhuanet.com,899-179-7900,09751 Sheridan Place,Santa Rita,Brazil,58300-000,335
997,Dorisa,Sperwell,dsperwellro@cloudflare.com,175-841-7625,984 Daystar Center,Shengrenjian,China,,431
998,Sallie,Lawlor,slawlorrp@opera.com,950-605-3967,5911 Mayer Center,Mombaça,Brazil,63610-000,844
999,Aloisia,Bettam,abettamrq@posterous.com,902-309-7595,89 Erie Circle,Changchun,China,,840
1000,Carleton,Clementucci,cclementuccirr@ucla.edu,312-134-3532,4 Magdeline Way,Padangan,Indonesia,,782
